filename,filetype,order,saturation,sat.granularity,timeAvg,timeSd,solvedCount,profile.x,span.x,statespace.states,Unnamed..0,Unnamed..0.1,type,status,status.spec,regroup.strategy,regroup.time,bandwidth,profile.y,span.y,average.wavefront,RMS.wavefront,state.vector.length,groups,group.checks,next.state.calls,reachability.time,statespace.nodes,group.next,group.explored.nodes,group.explored.vectors,time,memory,peak.nodes,LDDop.union,LDDop.minus,LDDop.relProd,LDDop.satCount,LDDop.satCountL,LDDop.zip,LDDop.relProdUnion,LDDop.projectMinus,Unnamed..36,timeBest,memBest,timeMark,memMark,Places,Transitions,Arcs,Ordinary,Simple_free_choice,Extended_free_choice,State_machine,Marked_graph,Connected,Strongly_connected,Source_place,Sink_place,Source_transitions,Sink_transitions,Loop_free,Conservative,Subconservative,Nested_units,Safe,Deadlock,Quasi_live,Live,MarkingGraphFixedSize,Markings,Firings,Max_tokens_place,Min_tokens_marking,Max_tokens_marking,Dead_transitions,Concurrent_Units,Exclusives
BridgeAndVehicles-V10-P10-N10-unfolded,pnml,chain,none,5,39.037,2.06389087782168,10,1351610,1392323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.037,,1,,48,288,2090,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,34,34.0,0.47395,0.06652999999999999,0.8276100000000001
circadian_clock-000001,pnml,chain,none,5,0.013999999999999999,0.00699205898780101,10,1009,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013999999999999999,,1,,14,16,58,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1,1,-1,128.0,-1.0,1,7,7.0,0.0,0.35,0.17647000000000002
circadian_clock-000010,pnml,chain,none,5,0.14800000000000002,0.0482585628556103,10,1009,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14800000000000002,,1,,14,16,58,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,52,52.0,0.0,0.35,0.17647000000000002
circadian_clock-000100,pnml,chain,none,5,16.359,0.9975018796974779,10,1009,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.359,,1,,14,16,58,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,502,502.0,0.0,0.35,0.17647000000000002
CircularTrain-012,pnml,chain,none,5,0.026000000000000002,0.00516397779494322,10,1562,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026000000000000002,,1,,24,12,48,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,-1,-1,1,-1,1036.0,2147483647.0,-1,-1,12.0,0.0,0.38769000000000003,0.14814000000000002
CircularTrain-024,pnml,chain,none,5,0.21,0.0454606056566195,10,3308,3685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,1,,48,24,96,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,-1,-1,1,-1,2.0,2147483647206860.0,-1,-1,24.0,0.0,0.44081000000000004,0.07843
closed_system1,pnml,chain,none,5,3.966,0.20500406500034699,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.966,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,25632.0,-1.0,1,36,231.0,0.099,0.17154,0.64835
closed_system2,pnml,chain,none,5,12.624,0.7824207450101399,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.624,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,349874.0,-1.0,1,36,231.0,0.0,0.32256999999999997,0.34628000000000003
closed_system3,pnml,chain,none,5,17.482,1.06526783277989,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.482,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1465210.0,-1.0,1,36,231.0,0.0,0.34155,0.30832
closed_system4,pnml,chain,none,5,18.269000000000002,1.1092184435698702,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.269000000000002,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,2409740.0,-1.0,1,36,231.0,0.0,0.34155,0.30832
closed_system5,pnml,chain,none,5,14.318,0.942158278752685,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.318,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1657240.0,-1.0,1,36,231.0,0.0,0.34155,0.30832
cs_repetitions-2-unfolded,pnml,chain,none,5,0.191,0.0303498123735734,10,3536,4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191,,1,,23,28,92,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,8,8.0,0.0,0.365,0.19063
cs_repetitions-3-unfolded,pnml,chain,none,5,37.694,2.40286033255738,10,36009,41484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.694,,1,,58,81,279,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,15,15.0,0.0,0.41355,0.13962
database2UNFOLD,pnml,chain,none,5,0.046,0.0117378779077727,10,2266,2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,,1,,38,32,88,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,153.0,-1.0,1,6,38.0,0.0,0.20576,0.53915
dekker-10,pnml,chain,none,5,1.2329999999999999,0.11431438132526402,10,176152,194690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2329999999999999,,1,,50,120,820,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1,1,-1,6144.0,-1.0,1,20,20.0,0.0,0.41855,0.12452
dekker-15,pnml,chain,none,5,36.274,2.1415996098451497,10,858894,918960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.274,,1,,75,255,1830,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1,1,-1,278528.0,-1.0,1,30,30.0,0.0,0.43831000000000003,0.09742999999999999
desel_esparza_10_3a,pnml,chain,none,5,0.006,0.00516397779494322,10,558,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,1,,9,9,27,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,14.0,-1.0,1,3,9.0,0.0,0.1909,0.44443999999999995
desel_esparza_10_3b,pnml,chain,none,5,0.008,0.0042163702135578395,10,592,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,1,,11,9,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,0,0,10.0,-1.0,1,4,11.0,0.11110999999999999,0.22435,0.40259
desel_esparza_8_1,pnml,chain,none,5,0.005,0.0052704627669473,10,428,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,1,,8,7,20,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,-1,1,-1,9.0,-1.0,1,2,2.0,0.0,0.1,0.61363
desel_esparza_8_3,pnml,chain,none,5,0.01,0.0066666666666666706,10,989,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,1,,14,8,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,21.0,-1.0,1,5,14.0,0.0,0.30416,0.2689
desel_esparza_9_5,pnml,chain,none,5,0.012,0.0063245553203367605,10,539,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,1,,16,9,40,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,-1,1,-1,256.0,-1.0,1,8,8.0,0.0,0.36601,0.15789
dnawalk-01,pnml,chain,none,5,0.139,0.0357304725222976,10,21419,23336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,,1,,13,82,241,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,13,13.0,0.0,0.36666,0.13460999999999998
dnawalk-02,pnml,chain,none,5,0.161,0.0440832545682976,10,26809,28367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161,,1,,14,84,244,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,13,13.0,0.0,0.37083,0.13445
dnawalk-03,pnml,chain,none,5,0.174,0.0340587727318528,10,20846,22802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174,,1,,14,84,244,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,13,13.0,0.0,0.37083,0.13445
dnawalk-04,pnml,chain,none,5,9.937000000000001,0.5653917029615639,10,110419,119561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.937000000000001,,1,,34,250,728,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,29,29.0,0.0,0.44047,0.06359
dnawalk-05,pnml,chain,none,5,21.934,1.38437470842736,10,129945,138027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.934,,1,,34,250,728,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,29,29.0,0.0,0.44047,0.06359
dnawalk-06,pnml,chain,none,5,18.198,0.8213241341476171,10,120374,128204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.198,,1,,34,250,728,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,29,29.0,0.0,0.44047,0.06359
dnawalk-07,pnml,chain,none,5,21.105,1.5201772557464799,10,127513,135138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.105,,1,,34,250,728,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,29,29.0,0.0,0.44047,0.06359
dnawalk-08,pnml,chain,none,5,7.612,0.338388337072463,10,205704,220717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.612,,1,,27,260,760,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,22.0,0.0,0.42486999999999997,0.08148
dnawalk-09,pnml,chain,none,5,7.905,0.8082663202462691,10,195145,208669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.905,,1,,27,260,760,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,22.0,0.0,0.42486999999999997,0.08148
dnawalk-10,pnml,chain,none,5,9.959,0.6975584404032239,10,209109,224590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.959,,1,,27,260,760,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,22.0,0.0,0.42486999999999997,0.08148
dnawalk-11,pnml,chain,none,5,7.629,0.346328360567444,10,204980,222289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.629,,1,,27,260,760,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,22.0,0.0,0.42486999999999997,0.08148
dnawalk-12,pnml,chain,none,5,75.979,5.161929979291769,10,234744,252018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.979,,1,,33,312,916,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,28,28.0,0.0,0.43865,0.06565
dnawalk-13,pnml,chain,none,5,282.405,20.4230579112053,10,264142,281046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.405,,1,,33,312,916,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,28,28.0,0.0,0.43865,0.06565
dnawalk-14,pnml,chain,none,5,127.904,11.7997600728904,10,245188,261235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.904,,1,,33,312,916,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,28,28.0,0.0,0.43865,0.06565
dnawalk-15,pnml,chain,none,5,71.822,3.2365612753181203,10,236032,252973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.822,,1,,33,312,916,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,28,28.0,0.0,0.43865,0.06565
erk-000010,pnml,chain,none,5,0.18899999999999997,0.0493175650475794,10,526,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18899999999999997,,1,,11,11,34,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,50,2147483647.0,0.0,0.22435,0.40259
erk-000100,pnml,chain,none,5,458.19800000000004,30.4977135026364,10,526,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.19800000000004,,1,,11,11,34,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,500,2147483647.0,0.0,0.22435,0.40259
fivediningphilosophers-2at1ce-boxed,pnml,chain,none,5,0.006,0.00516397779494322,10,737,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,1,,15,10,40,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,11.0,-1.0,1,10,15.0,0.0,0.3125,0.25925
fivediningphilosophers-3_32,pnml,chain,none,5,0.004,0.00516397779494322,10,760,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,1,,15,10,40,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,11.0,-1.0,1,8,15.0,0.0,0.3125,0.25925
fivediningphilosophers-boxed,pnml,chain,none,5,0.02,0.00471404520791032,10,2399,3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,1,,25,25,80,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,243.0,-1.0,1,10,25.0,0.02,0.32763000000000003,0.27142
fivediningphilosophers-lr-boxed,pnml,chain,none,5,0.013000000000000001,0.009486832980505141,10,1014,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013000000000000001,,1,,20,15,50,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,82.0,-1.0,1,10,20.0,0.0,0.32466999999999996,0.26086
FMS-10,pnml,chain,none,5,0.389,0.0591514064827616,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,36,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-100,pnml,chain,none,5,1142.808,54.9926033006056,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.808,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,306,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-2,pnml,chain,none,5,0.027000000000000003,0.0115950180872841,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027000000000000003,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,12,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-20,pnml,chain,none,5,2.044,0.0868203765125318,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.044,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,66,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-5,pnml,chain,none,5,0.10300000000000001,0.0231180545125329,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10300000000000001,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,21,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-50,pnml,chain,none,5,44.309,3.9802162141158997,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.309,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,156,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
G-PPP-1-1,pnml,chain,none,5,0.295,0.0503873881927699,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,2147483647.0,0.43181,0.06302,0.81818
G-PPP-1-10,pnml,chain,none,5,0.66,0.0533333333333333,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,103,2147483647.0,0.43181,0.06302,0.81818
G-PPP-1-100,pnml,chain,none,5,8.937999999999999,0.47139980672225296,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.937999999999999,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,913,2147483647.0,0.43181,0.06302,0.81818
G-PPP-10-10,pnml,chain,none,5,15.194,0.6155070177413811,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.194,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,211,2147483647.0,0.43181,0.06302,0.81818
G-PPP-10-100,pnml,chain,none,5,18.685,0.779604600636331,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.685,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,1021,2147483647.0,0.43181,0.06302,0.81818
G-PPP-100-10,pnml,chain,none,5,20.166,1.2621516020932901,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.166,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,1291,2147483647.0,0.43181,0.06302,0.81818
G-PPP-1000-10,pnml,chain,none,5,20.694000000000003,1.3739982209272,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.694000000000003,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,12091,2147483647.0,0.43181,0.06302,0.81818
HouseConstruction-002,pnml,chain,none,5,0.06,0.0169967317119759,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,1,,26,18,51,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,2,2147483647.0,0.0,0.16666,0.5968100000000001
HouseConstruction-005,pnml,chain,none,5,0.49,0.0634209919681348,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,1,,26,18,51,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,5,2147483647.0,0.0,0.16666,0.5968100000000001
HouseConstruction-010,pnml,chain,none,5,2.784,0.11305849027039999,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.784,,1,,26,18,51,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,10,2147483647.0,0.0,0.16666,0.5968100000000001
HouseConstruction-020,pnml,chain,none,5,32.848,1.38803458170177,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.848,,1,,26,18,51,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,20,2147483647.0,0.0,0.16666,0.5968100000000001
IBM319,pnml,chain,none,5,1.153,0.0416466618643613,10,19502,21949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.153,,1,,253,178,526,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2482.0,-1.0,1,5,253.0,0.02247,0.02164,0.94889
IBM5964,pnml,chain,none,5,0.578,0.0686051504383356,10,21268,24006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578,,1,,263,139,541,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,-1,-1,-1,-1,12815.0,2147483647.0,-1,-1,9.0,0.41007,0.01212,0.9682299999999999
