"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"dekker-15","pnml","chain-prev","sat-loop",5,38.126,2.19244257494796,10,858894,918960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.126,,1,
"desel_esparza_10_3a","pnml","chain-prev","sat-loop",5,0.004,0.00516397779494322,10,558,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,1,
"desel_esparza_10_3b","pnml","chain-prev","sat-loop",5,0.008,0.00421637021355784,10,592,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,1,
"desel_esparza_8_1","pnml","chain-prev","sat-loop",5,0.003,0.00483045891539648,10,428,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,1,
"desel_esparza_8_3","pnml","chain-prev","sat-loop",5,0.007,0.00674948557710553,10,989,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,,1,
"desel_esparza_9_5","pnml","chain-prev","sat-loop",5,0.02,0.00816496580927726,10,539,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,1,
"dnawalk-01","pnml","chain-prev","sat-loop",5,0.165,0.0371931893407023,10,21419,23336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,,1,
"dnawalk-02","pnml","chain-prev","sat-loop",5,0.198,0.0404969134626332,10,26809,28367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.198,,1,
"dnawalk-03","pnml","chain-prev","sat-loop",5,0.263,0.0527151675411251,10,20846,22802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263,,1,
"dnawalk-04","pnml","chain-prev","sat-loop",5,10.482,0.476160570489503,10,110419,119561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.482,,1,
"dnawalk-05","pnml","chain-prev","sat-loop",5,13.497,0.779701509838505,10,129945,138027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.497,,1,
"dnawalk-06","pnml","chain-prev","sat-loop",5,15.051,0.411918276684425,10,120374,128204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.051,,1,
"dnawalk-07","pnml","chain-prev","sat-loop",5,11.359,0.45495909462036,10,127513,135138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.359,,1,
"dnawalk-08","pnml","chain-prev","sat-loop",5,8.108,0.781448796929282,10,205704,220717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.108,,1,
"dnawalk-09","pnml","chain-prev","sat-loop",5,9.369,0.403111509248854,10,195145,208669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.369,,1,
"dnawalk-10","pnml","chain-prev","sat-loop",5,9.245,0.576353479501368,10,209109,224590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.245,,1,
"dnawalk-11","pnml","chain-prev","sat-loop",5,7.488,0.433097371653689,10,204980,222289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.488,,1,
"dnawalk-12","pnml","chain-prev","sat-loop",5,80.052,3.6677477194231,10,234744,252018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.052,,1,
"dnawalk-13","pnml","chain-prev","sat-loop",5,249.129,10.0644969516061,10,264142,281046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.129,,1,
"dnawalk-14","pnml","chain-prev","sat-loop",5,97.585,5.8727529981924,10,245188,261235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.585,,1,
"dnawalk-15","pnml","chain-prev","sat-loop",5,55.054,4.07108011875636,10,236032,252973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.054,,1,
"erk-000010","pnml","chain-prev","sat-loop",5,0.19,0.0454606056566195,10,526,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,1,
"erk-000100","pnml","chain-prev","sat-loop",5,103.871,7.57425236501193,10,526,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.871,,1,
"fivediningphilosophers-2at1ce-boxed","pnml","chain-prev","sat-loop",5,0.012,0.00421637021355784,10,737,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,1,
"fivediningphilosophers-3_32","pnml","chain-prev","sat-loop",5,0.007,0.00674948557710553,10,760,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,,1,
"fivediningphilosophers-boxed","pnml","chain-prev","sat-loop",5,0.022,0.00788810637746615,10,2399,3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,1,
"fivediningphilosophers-lr-boxed","pnml","chain-prev","sat-loop",5,0.013,0.00823272602348565,10,1014,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,,1,
"FMS-10","pnml","chain-prev","sat-loop",5,0.397,0.0362246079650591,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397,,1,
"FMS-100","pnml","chain-prev","sat-loop",5,106.752,8.98164152282001,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.752,,1,
"FMS-2","pnml","chain-prev","sat-loop",5,0.034,0.0142984070596848,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,1,
"FMS-20","pnml","chain-prev","sat-loop",5,1.524,0.0959397959370586,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.524,,1,
"FMS-5","pnml","chain-prev","sat-loop",5,0.118,0.0361478445646026,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,,1,
"FMS-50","pnml","chain-prev","sat-loop",5,11.974,0.890195983415387,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.974,,1,
"G-PPP-1-1","pnml","chain-prev","sat-loop",5,0.18,0.0421637021355784,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,1,
"G-PPP-1-10","pnml","chain-prev","sat-loop",5,0.612,0.0762743585864724,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612,,1,
"G-PPP-1-100","pnml","chain-prev","sat-loop",5,5.321,0.334712148303915,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.321,,1,
"G-PPP-10-10","pnml","chain-prev","sat-loop",5,15.084,0.936959622039997,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.084,,1,
"G-PPP-10-100","pnml","chain-prev","sat-loop",5,17.885,1.29195158148008,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.885,,1,
"G-PPP-100-10","pnml","chain-prev","sat-loop",5,14.612,0.417127744888248,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.612,,1,
"G-PPP-1000-10","pnml","chain-prev","sat-loop",5,14.073,0.87752239604215,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.073,,1,
"HouseConstruction-002","pnml","chain-prev","sat-loop",5,0.062,0.0193218356615859,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,1,
"HouseConstruction-005","pnml","chain-prev","sat-loop",5,0.593,0.045227818381562,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.593,,1,
"HouseConstruction-010","pnml","chain-prev","sat-loop",5,4.588,0.179925910678071,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.588,,1,
"HouseConstruction-020","pnml","chain-prev","sat-loop",5,92.557,5.87673388125676,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.557,,1,
"IBM319","pnml","chain-prev","sat-loop",5,1.07,0.076594168620507,10,19502,21949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,1,
"IBM5964","pnml","chain-prev","sat-loop",5,0.649,0.060635523141692,10,21268,24006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.649,,1,
"IBM703","pnml","chain-prev","sat-loop",5,1.877,0.0768909762080194,10,19691,22410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.877,,1,
"IOTP_c1m1p1d1","pnml","chain-prev","sat-loop",5,0.292,0.0473286382647969,10,10421,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292,,1,
"IOTP_c3m3p3d3","pnml","chain-prev","sat-loop",5,3.357,0.14376292212451,10,10421,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.357,,1,
"IOTP_c5m4p3d2","pnml","chain-prev","sat-loop",5,8.806,0.534960019274546,10,10421,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.806,,1,
"Kanban-10","pnml","chain-prev","sat-loop",5,1.121,0.065565912552857,10,746,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.121,,1,
"Kanban-20","pnml","chain-prev","sat-loop",5,10.134,0.665285235402413,10,746,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.134,,1,
"Kanban-5","pnml","chain-prev","sat-loop",5,0.208,0.038528488738133,10,746,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208,,1,
"MAPK-20","pnml","chain-prev","sat-loop",5,5.707,0.548230486808848,10,1928,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.707,,1,
"MAPK-40","pnml","chain-prev","sat-loop",5,80.541,5.37002058758727,10,1928,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.541,,1,
"MAPK-8","pnml","chain-prev","sat-loop",5,0.597,0.0868011776673822,10,1928,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.597,,1,
"open_system_0","pnml","chain-prev","sat-loop",5,9.191,0.674890114512479,10,63913,70376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.191,,1,
"PaceMaker","pnml","chain-prev","sat-loop",5,6.065,0.243778132279698,10,52985,58991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.065,,1,
"peterson_3_13","pnml","chain-prev","sat-loop",5,0.004,0.00516397779494322,10,894,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,1,
"peterson_3_14","pnml","chain-prev","sat-loop",5,0.007,0.00674948557710553,10,994,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,,1,
"peterson_3_16","pnml","chain-prev","sat-loop",5,0.017,0.00674948557710553,10,1781,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,1,
"peterson_3_17","pnml","chain-prev","sat-loop",5,0.033,0.00948683298050514,10,1851,2418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,,1,
"peterson_3_36","pnml","chain-prev","sat-loop",5,0.019,0.00567646212197547,10,1046,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,1,
"philo_dyn-3-unfolded","pnml","chain-prev","sat-loop",5,0.273,0.0679950978625175,10,136974,153600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273,,1,
"Philosophers-10","pnml","chain-prev","sat-loop",5,0.067,0.0205750658160146,10,5119,6902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,1,
"Philosophers-100","pnml","chain-prev","sat-loop",5,2.175,0.121403825676495,10,53296,72531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175,,1,
"Philosophers-20","pnml","chain-prev","sat-loop",5,0.196,0.0350238014308365,10,10394,14142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.196,,1,
"Philosophers-200","pnml","chain-prev","sat-loop",5,6.626,0.304236749916903,10,107162,145703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.626,,1,
"Philosophers-5","pnml","chain-prev","sat-loop",5,0.022,0.00632455532033676,10,2397,3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,1,
"Philosophers-50","pnml","chain-prev","sat-loop",5,0.813,0.0773232752079792,10,26516,35059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.813,,1,
"QCertifProtocol_02-unfold","pnml","chain-prev","sat-loop",5,0.35,0.0754247233265651,10,16924,19511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,1,
"QCertifProtocol_06-unfold","pnml","chain-prev","sat-loop",5,21.063,1.38644269024483,10,151011,168691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.063,,1,
"RAS-C-10","pnml","chain-prev","sat-loop",5,0.189,0.048177911028926,10,4365,5937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189,,1,
"RAS-C-15","pnml","chain-prev","sat-loop",5,0.397,0.0579367471184452,10,6705,9192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397,,1,
"RAS-C-20","pnml","chain-prev","sat-loop",5,0.622,0.0649444206824403,10,9045,12447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.622,,1,
"RAS-C-3","pnml","chain-prev","sat-loop",5,0.016,0.00516397779494322,10,1373,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,1,
"RAS-C-5","pnml","chain-prev","sat-loop",5,0.057,0.0149443411809733,10,2025,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,,1,
"RAS-R-10","pnml","chain-prev","sat-loop",5,0.108,0.0261618891604648,10,2172,2701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108,,1,
"RAS-R-100","pnml","chain-prev","sat-loop",5,51.807,3.56266145832953,10,22602,28171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.807,,1,
"RAS-R-15","pnml","chain-prev","sat-loop",5,0.283,0.0676674876797483,10,3307,4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283,,1,
"RAS-R-20","pnml","chain-prev","sat-loop",5,0.558,0.0511642236115997,10,4442,5531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558,,1,
"RAS-R-3","pnml","chain-prev","sat-loop",5,0.008,0.00421637021355784,10,583,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,1,
"RAS-R-5","pnml","chain-prev","sat-loop",5,0.018,0.00918936583472682,10,1037,1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,1,
"rwmutex-r10w10","pnml","chain-prev","sat-loop",5,0.089,0.0264365067451978,10,57960,65149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,,1,
"rwmutex-r10w100","pnml","chain-prev","sat-loop",5,1.792,0.163081438415154,10,3690088,3807303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.792,,1,
"rwmutex-r10w20","pnml","chain-prev","sat-loop",5,0.187,0.0235937844922485,10,190086,209131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187,,1,
"rwmutex-r10w50","pnml","chain-prev","sat-loop",5,0.817,0.0895730614265993,10,981596,1076681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.817,,1,
"rwmutex-r10w500","pnml","chain-prev","sat-loop",5,94.206,5.91984459255477,10,84696265,89983965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.206,,1,
"rwmutex-r20w10","pnml","chain-prev","sat-loop",5,22.921,0.545801144089025,10,164290,181634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.921,,1,
"SafeBus-03-unfolded","pnml","chain-prev","sat-loop",5,1.936,0.0970910225853382,10,82222,95173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.936,,1,
