"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"peterson_3_36","pnml","bfs","sat-like",5,0.017,0.0115950180872841,10,1046,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,1,
"philo_dyn-3-unfolded","pnml","bfs","sat-like",5,0.222,0.034253953543107,10,136974,153600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222,,1,
"Philosophers-10","pnml","bfs","sat-like",5,0.066,0.0126491106406735,10,5119,6902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,,1,
"Philosophers-100","pnml","bfs","sat-like",5,1.885,0.0999166319154791,10,53296,72531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.885,,1,
"Philosophers-20","pnml","bfs","sat-like",5,0.185,0.0508265022732564,10,10394,14142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,,1,
"Philosophers-200","pnml","bfs","sat-like",5,5.918,0.19383842068417,10,107162,145703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.918,,1,
"Philosophers-5","pnml","bfs","sat-like",5,0.023,0.00823272602348564,10,2397,3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,1,
"Philosophers-50","pnml","bfs","sat-like",5,0.651,0.101811372427424,10,26516,35059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.651,,1,
"QCertifProtocol_02-unfold","pnml","bfs","sat-like",5,0.297,0.0636046818682049,10,16924,19511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297,,1,
"QCertifProtocol_06-unfold","pnml","bfs","sat-like",5,15.833,0.917303415209796,10,151011,168691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.833,,1,
"RAS-C-10","pnml","bfs","sat-like",5,0.084,0.0107496769977314,10,4365,5937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,1,
"RAS-C-15","pnml","bfs","sat-like",5,0.137,0.0444847039878753,10,6705,9192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,,1,
"RAS-C-20","pnml","bfs","sat-like",5,0.235,0.0171593835683117,10,9045,12447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,,1,
"RAS-C-3","pnml","bfs","sat-like",5,0.014,0.00699205898780101,10,1373,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,1,
"RAS-C-5","pnml","bfs","sat-like",5,0.034,0.00699205898780101,10,2025,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,1,
"RAS-R-10","pnml","bfs","sat-like",5,0.073,0.0240601099101581,10,2172,2701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,,1,
"RAS-R-100","pnml","bfs","sat-like",5,13.982,1.12289110978957,10,22602,28171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.982,,1,
"RAS-R-15","pnml","bfs","sat-like",5,0.188,0.0461398839279954,10,3307,4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188,,1,
"RAS-R-20","pnml","bfs","sat-like",5,0.331,0.0534270010803942,10,4442,5531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331,,1,
"RAS-R-3","pnml","bfs","sat-like",5,0.006,0.00699205898780101,10,583,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,1,
"RAS-R-5","pnml","bfs","sat-like",5,0.015,0.00707106781186548,10,1037,1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,1,
"rwmutex-r10w10","pnml","bfs","sat-like",5,0.09,0.0235702260395516,10,57960,65149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,1,
"rwmutex-r10w100","pnml","bfs","sat-like",5,2.385,0.118813579470811,10,3690088,3807303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.385,,1,
"rwmutex-r10w20","pnml","bfs","sat-like",5,0.252,0.0470932880331983,10,190086,209131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252,,1,
"rwmutex-r10w50","pnml","bfs","sat-like",5,0.809,0.0806156863698926,10,981596,1076681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809,,1,
"rwmutex-r10w500","pnml","bfs","sat-like",5,127.287,8.79955308208572,10,84696265,89983965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.287,,1,
"rwmutex-r20w10","pnml","bfs","sat-like",5,22.998,0.66714649399097,10,164290,181634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.998,,1,
"SafeBus-03-unfolded","pnml","bfs","sat-like",5,1.532,0.0659629525651415,10,82222,95173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.532,,1,
"shared_memory-pt-10","pnml","bfs","sat-like",5,4.183,0.262002968600655,10,428678,480723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.183,,1,
"shared_memory-pt-5","pnml","bfs","sat-like",5,0.152,0.0329309040939426,10,23912,27500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,,1,
"simple_lbs-2","pnml","bfs","sat-like",5,0.297,0.0573585215987999,10,25440,29093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297,,1,
"simple_lbs-5","pnml","bfs","sat-like",5,4.165,0.21135804271951,10,567999,614512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.165,,1,
"SmallOperatingSystem-MT0016DC0008","pnml","bfs","sat-like",5,0.499,0.0597122730730924,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499,,1,
"SmallOperatingSystem-MT0032DC0008","pnml","bfs","sat-like",5,1.879,0.0919480529671207,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.879,,1,
"SmallOperatingSystem-MT0032DC0016","pnml","bfs","sat-like",5,3.409,0.186990790028695,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.409,,1,
"SmallOperatingSystem-MT0064DC0016","pnml","bfs","sat-like",5,17.464,0.903747752417676,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.464,,1,
"SmallOperatingSystem-MT0064DC0032","pnml","bfs","sat-like",5,41.087,2.96314791320912,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.087,,1,
"SmallOperatingSystem-MT0128DC0032","pnml","bfs","sat-like",5,300.2,17.6888244694528,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.2,,1,
"SwimmingPool-1","pnml","bfs","sat-like",5,0.793,0.0636046818682049,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.793,,1,
"SwimmingPool-2","pnml","bfs","sat-like",5,6.597,0.370916282857586,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.597,,1,
"SwimmingPool-3","pnml","bfs","sat-like",5,35.109,1.96591765397796,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.109,,1,
"SwimmingPool-4","pnml","bfs","sat-like",5,128.927,7.06898397539876,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.927,,1,
"tcp10","pnml","bfs","sat-like",5,241.273,12.9241952683072,10,5922,7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.273,,1,
"tcp5","pnml","bfs","sat-like",5,4.145,0.225154268101772,10,5922,7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.145,,1,
"TokenRing-10-unfolded","pnml","bfs","sat-like",5,7.915,0.663597099986966,10,3183795,3613035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.915,,1,
"TokenRing-5-unfolded","pnml","bfs","sat-like",5,0.32,0.074236858171067,10,97868,112214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,1,
"trg_1-20-0","pnml","bfs","sat-like",5,3.517,0.191256081965748,10,1223,1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.517,,1,
"trg_1-50-0","pnml","bfs","sat-like",5,50.232,2.22013413008213,10,1223,1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.232,,1,
"unf-8x8-4stageSEN-01","pnml","bfs","sat-like",5,85.161,5.03156359616195,10,3421979,3601116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.161,,1,
