"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"desel_esparza_9_5","pnml","chain","sat-fix",5,0.015,0.0108012344973464,10,539,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,1,
"dnawalk-01","pnml","chain","sat-fix",5,0.05,0.0133333333333333,10,21419,23336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,1,
"dnawalk-02","pnml","chain","sat-fix",5,0.0655555555555556,0.00726483157256779,9,26809,28367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0655555555555556,,1,
"dnawalk-03","pnml","chain","sat-fix",5,0.075,0.0184089350286454,10,20846,22802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,1,
"dnawalk-04","pnml","chain","sat-fix",5,1.841,0.0810281158336756,10,110419,119561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.841,,1,
"dnawalk-05","pnml","chain","sat-fix",5,1.568,0.0852186729667989,10,129945,138027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.568,,1,
"dnawalk-06","pnml","chain","sat-fix",5,1.561,0.0938616002420585,10,120374,128204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.561,,1,
"dnawalk-07","pnml","chain","sat-fix",5,1.605,0.117686022959398,10,127513,135138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.605,,1,
"dnawalk-08","pnml","chain","sat-fix",5,2.454,0.0974337381677073,10,205704,220717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.454,,1,
"dnawalk-09","pnml","chain","sat-fix",5,1.831,0.0629726572057711,10,195145,208669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.831,,1,
"dnawalk-10","pnml","chain","sat-fix",5,2.805,0.149907378811792,10,209109,224590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.805,,1,
"dnawalk-11","pnml","chain","sat-fix",5,1.783,0.0592640044396447,10,204980,222289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.783,,1,
"dnawalk-12","pnml","chain","sat-fix",5,14.071,1.09323627617984,10,234744,252018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.071,,1,
