"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"IBM319","pnml","chain-prev","none",5,1.109,0.0659039705430054,10,19502,21949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.109,,1,
"IBM5964","pnml","chain-prev","none",5,0.66,0.0368178700572909,10,21268,24006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,1,
"IBM703","pnml","chain-prev","none",5,2.646,0.132010100623652,10,19691,22410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.646,,1,
"IOTP_c1m1p1d1","pnml","chain-prev","none",5,0.304,0.0514673575083167,10,10421,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304,,1,
"IOTP_c3m3p3d3","pnml","chain-prev","none",5,3.124,0.266383182652359,10,10421,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.124,,1,
"IOTP_c5m4p3d2","pnml","chain-prev","none",5,7.587,0.519338254148703,10,10421,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.587,,1,
"Kanban-10","pnml","chain-prev","none",5,1.18,0.0836660026534076,10,746,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,1,
"Kanban-20","pnml","chain-prev","none",5,11.678,1.19302416851741,10,746,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.678,,1,
"Kanban-5","pnml","chain-prev","none",5,0.238,0.0578887822562464,10,746,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,1,
"MAPK-20","pnml","chain-prev","none",5,2.929,0.121330586049483,10,1928,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.929,,1,
"MAPK-40","pnml","chain-prev","none",5,25.59,2.765638363119,10,1928,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.59,,1,
"MAPK-8","pnml","chain-prev","none",5,0.408,0.0555377749324228,10,1928,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408,,1,
"open_system_0","pnml","chain-prev","none",5,11.832,0.564678866456167,10,63913,70376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.832,,1,
"PaceMaker","pnml","chain-prev","none",5,9.553,0.999077908206696,10,52985,58991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.553,,1,
"peterson_3_13","pnml","chain-prev","none",5,0.008,0.00421637021355784,10,894,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,1,
"peterson_3_14","pnml","chain-prev","none",5,0.003,0.00483045891539648,10,994,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,1,
"peterson_3_16","pnml","chain-prev","none",5,0.017,0.00483045891539648,10,1781,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,1,
"peterson_3_17","pnml","chain-prev","none",5,0.028,0.00918936583472682,10,1851,2418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,,1,
"peterson_3_36","pnml","chain-prev","none",5,0.018,0.00421637021355784,10,1046,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,1,
"philo_dyn-3-unfolded","pnml","chain-prev","none",5,0.215,0.0320589734361189,10,136974,153600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215,,1,
"Philosophers-10","pnml","chain-prev","none",5,0.049,0.0144913767461894,10,5119,6902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,1,
"Philosophers-100","pnml","chain-prev","none",5,1.982,0.0821651453544087,10,53296,72531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.982,,1,
"Philosophers-20","pnml","chain-prev","none",5,0.16,0.0226077666104176,10,10394,14142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,1,
"Philosophers-200","pnml","chain-prev","none",5,5.756,0.254698078342007,10,107162,145703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.756,,1,
"Philosophers-5","pnml","chain-prev","none",5,0.018,0.00632455532033676,10,2397,3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,1,
"Philosophers-50","pnml","chain-prev","none",5,0.693,0.045227818381562,10,26516,35059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.693,,1,
"QCertifProtocol_02-unfold","pnml","chain-prev","none",5,0.389,0.0363470921960906,10,16924,19511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389,,1,
"QCertifProtocol_06-unfold","pnml","chain-prev","none",5,20.348,1.55639754989955,10,151011,168691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.348,,1,
"RAS-C-10","pnml","chain-prev","none",5,0.163,0.0371333931776897,10,4365,5937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,,1,
"RAS-C-15","pnml","chain-prev","none",5,0.328,0.0690893141761686,10,6705,9192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328,,1,
"RAS-C-20","pnml","chain-prev","none",5,0.543,0.0745430524372773,10,9045,12447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543,,1,
"RAS-C-3","pnml","chain-prev","none",5,0.015,0.00707106781186548,10,1373,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,1,
"RAS-C-5","pnml","chain-prev","none",5,0.05,0.0105409255338946,10,2025,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,1,
"RAS-R-10","pnml","chain-prev","none",5,0.061,0.0166332999331662,10,2172,2701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,,1,
