Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
15609,16519,performance,done,,bfs,none,5,BridgeAndVehicles-V10-P10-N10-unfolded,pnml,"tg,bs,hf",0.42,1882.0,1351610.0,1392323.0,55.16548,56.845969999999994,48.0,288.0,25920.0,25920.0,139.98,259556.0,88205.0,4364.0,9624.0,13294.0,140.46,2993292.0,,,,,,,,,,
15610,16520,performance,done,,bfs,none,5,peterson_3_13,pnml,"tg,bs,hf",0.0,40.0,894.0,1083.0,9.415,9.857999999999999,9.0,12.0,72.0,72.0,0.01,12.0,31.0,76.0,83.0,50.0,0.01,72.0,,,,,,,,,,
15631,16542,performance,done,,bfs,none,5,RAS-R-5,pnml,"tg,bs,hf",0.0,22.0,1037.0,1286.0,6.744,6.91,20.0,12.0,192.0,192.0,0.04,112.0,61.0,112.0,128.0,76.0,0.04,75448.0,,,,,,,,,,
15635,16547,performance,done,,bfs,none,5,FMS-10,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,2820.0,2820.0,4.55,2501413200.0,1437.0,1525.0,1365.0,2048.0,4.56,2902224.0,,,,,,,,,,
15636,16548,performance,done,,bfs,none,5,Philosophers-20,pnml,"tg,bs,hf",0.02,43.0,10394.0,14142.0,12.5596,12.76,100.0,100.0,2100.0,2100.0,1.24,3486784401.0,615.0,740.0,882.0,560.0,1.27,2654696.0,,,,,,,,,,
15638,16550,performance,done,,bfs,none,5,desel_esparza_10_3a,pnml,"tg,bs,hf",0.0,22.0,558.0,716.0,7.532999999999999,7.996,9.0,9.0,72.0,72.0,0.0,14.0,26.0,63.0,69.0,41.0,0.0,72.0,,,,,,,,,,
15654,16566,performance,done,,bfs,none,5,2D8_gradient_5x5_50,pnml,"tg,bs,hf",0.02,207.0,36326.0,39098.0,17.0547,17.7079,25.0,144.0,14544.0,14544.0,852.05,1.75295157137163e+19,30600.0,205344.0,198288.0,190944.0,852.15,3686820.0,,,,,,,,,,
15656,16568,performance,done,,bfs,none,5,fivediningphilosophers-boxed,pnml,"tg,bs,hf",0.0,70.0,2399.0,3075.0,11.1,11.463,25.0,25.0,150.0,150.0,0.05,243.0,135.0,176.0,221.0,140.0,0.06,103876.0,,,,,,,,,,
15683,16595,performance,done,,bfs,none,5,closed_system1,pnml,"tg,bs,hf",0.1,755.0,73916.0,81489.0,25.323529999999998,27.19165,231.0,202.0,59388.0,59388.0,9.39,25632.0,3614.0,1320.0,1827.0,955.0,9.55,2902944.0,,,,,,,,,,
15688,16600,performance,done,,bfs,none,5,MAPK-20,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,5430.0,5430.0,32.25,88125763956.0,4507.0,7285.0,5980.0,19605.0,32.26,3039136.0,,,,,,,,,,
15692,16604,performance,done,,bfs,none,5,RAS-C-15,pnml,"tg,bs,hf",0.02,34.0,6705.0,9192.0,8.983089999999997,9.09757,90.0,60.0,2940.0,2940.0,1.8,578878464.0,768.0,588.0,908.0,746.0,1.83,2855832.0,,,,,,,,,,
15702,16617,performance,done,,bfs,none,5,unf-8x8-4stageSEN-01,pnml,"tg,bs,hf",2.02,3155.0,3421979.0,3601116.0,93.030835,98.17774,168.0,592.0,10064.0,10064.0,29.19,52537.0,70847.0,6752.0,13475.0,9596.0,31.37,2918236.0,,,,,,,,,,
15706,16621,performance,done,,bfs,none,5,simple_lbs-2,pnml,"tg,bs,hf",0.01,241.0,25440.0,29093.0,30.559,32.979,32.0,45.0,1215.0,1215.0,0.37,832.0,1010.0,480.0,923.0,766.0,0.38,1283796.0,,,,,,,,,,
15712,16627,performance,done,,bfs,none,5,2-10_phaseVariation,pnml,"tg,bs,hf",0.03,382.0,71936.0,76887.0,25.9313,26.8135,14.0,65.0,845.0,845.0,1.78,7716.0,3731.0,4423.0,4646.0,17471.0,1.82,2707260.0,,,,,,,,,,
15722,16639,performance,done,,bfs,none,5,diningphilosopher,pnml,"tg,bs,hf",0.0,10.0,170.0,227.0,5.57,5.84,5.0,4.0,4.0,4.0,0.0,1.0,5.0,0.0,12.0,4.0,0.0,2980.0,,,,,,,,,,
15736,16653,performance,done,,bfs,none,5,RAS-R-10,pnml,"tg,bs,hf",0.0,22.0,2172.0,2701.0,7.0864,7.1922,40.0,22.0,1232.0,1232.0,0.16,6144.0,131.0,222.0,258.0,156.0,0.17,798548.0,,,,,,,,,,
15737,16654,performance,done,,bfs,none,5,FMS-20,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,5620.0,5620.0,54.28,6029168852784.0,5747.0,4575.0,4245.0,9983.0,54.28,3014404.0,,,,,,,,,,
15764,16682,performance,done,,bfs,none,5,rwmutex-r10w10,pnml,"tg,bs,hf",0.02,334.0,57960.0,65149.0,41.3718,45.5157,50.0,40.0,440.0,440.0,0.09,1034.0,425.0,640.0,804.0,20560.0,0.12,318420.0,,,,,,,,,,
