Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
7289,7714,performance,done,,bfs,sat-like,5,circadian_clock-000001,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,127.0,127.0,0.01,128.0,28.0,120.0,104.0,60.0,0.02,76.0,,,,,,,,,,
7301,7727,performance,done,,bfs,sat-like,5,TokenRing-10-unfolded,pnml,"tg,bs,hf",2.56,2881.0,3183795.0,3613035.0,181.58445,190.87272,121.0,1111.0,61818.0,61818.0,4.71,58905.0,3153.0,2380.0,8679.0,5838.0,7.41,2622416.0,,,,,,,,,,
7313,7739,performance,done,,bfs,sat-like,5,peterson_4_3,pnml,"tg,bs,hf",0.0,7.0,124.0,168.0,4.29,4.44,5.0,4.0,8.0,8.0,0.0,3.0,11.0,28.0,26.0,12.0,0.0,76.0,,,,,,,,,,
7322,7749,performance,done,,bfs,sat-like,5,RAS-R-100,pnml,"tg,bs,hf",0.17,22.0,22602.0,28171.0,7.401998,7.443084,400.0,202.0,65938.0,65938.0,11.95,6.46501806116397e+31,1391.0,2202.0,2598.0,1596.0,12.16,2921376.0,,,,,,,,,,
7338,7768,performance,done,,bfs,sat-like,5,cs_repetitions-2-unfolded,pnml,"tg,bs,hf",0.0,76.0,3536.0,4492.0,13.985999999999999,14.72,23.0,28.0,534.0,534.0,0.15,7424.0,739.0,288.0,344.0,260.0,0.16,437068.0,,,,,,,,,,
7367,7797,performance,done,,bfs,sat-like,5,dekker-10,pnml,"tg,bs,hf",0.06,762.0,176152.0,194690.0,37.9704,39.3455,50.0,120.0,1495.0,1495.0,0.8,6144.0,4710.0,1400.0,1454.0,15960.0,0.89,2163996.0,,,,,,,,,,
7377,7807,performance,done,,bfs,sat-like,5,dnawalk-11,pnml,"tg,bs,hf",0.05,772.0,204980.0,222289.0,40.9387,42.5305,27.0,260.0,13257.0,13257.0,4.63,28209796.0,4788.0,1194.0,1916.0,1800.0,4.68,2893076.0,,,,,,,,,,
7378,7808,performance,done,,bfs,sat-like,5,Philosophers-200,pnml,"tg,bs,hf",2.07,43.0,107162.0,145703.0,12.968653999999999,13.108870999999999,1000.0,1000.0,4977.0,4977.0,3.78,2.6561398887587525e+95,6375.0,7400.0,8802.0,5600.0,6.13,2914964.0,,,,,,,,,,
7433,7867,performance,done,,bfs,sat-like,5,FMS-20,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,1314.0,1314.0,1.37,6029168852784.0,5747.0,4575.0,4245.0,9983.0,1.38,2551160.0,,,,,,,,,,
7434,7868,performance,done,,bfs,sat-like,5,closed_system1,pnml,"tg,bs,hf",0.11,755.0,73916.0,81489.0,25.323529999999998,27.19165,231.0,202.0,7382.0,7382.0,2.25,25632.0,3614.0,1320.0,1827.0,955.0,2.4,2618296.0,,,,,,,,,,
7449,7884,performance,done,,bfs,sat-like,5,Philosophers-50,pnml,"tg,bs,hf",0.11,41.0,26516.0,35059.0,12.252310000000001,12.394730000000001,250.0,250.0,1227.0,1227.0,0.45,7.17897987691853e+23,1575.0,1850.0,2202.0,1400.0,0.61,1519272.0,,,,,,,,,,
7466,7902,performance,done,,bfs,sat-like,5,gen_sound_is_dec_no-bwf,pnml,"tg,bs,hf",0.0,5.0,48.0,62.0,3.6,3.8,3.0,2.0,12.0,12.0,0.0,6.0,13.0,21.0,25.0,12.0,0.01,76.0,,,,,,,,,,
7477,7913,performance,done,,bfs,sat-like,5,open_system_0,pnml,"tg,bs,hf",0.08,697.0,63913.0,70376.0,23.0581,24.7888,198.0,176.0,22281.0,22281.0,4.96,2776936.0,4455.0,1426.0,1687.0,911.0,5.07,2775280.0,,,,,,,,,,
7480,7916,performance,done,,bfs,sat-like,5,SmallOperatingSystem-MT0064DC0032,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,1490.0,1490.0,47.29,9133641.0,98569.0,18696.0,15435.0,106568.0,47.34,2973048.0,,,,,,,,,,
