Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
8803,9328,performance,done,,bfs,sat-loop,5,AirplaneLD-pt-0100,pnml,"tg,bs,hf",1.4,4165.0,3061025.0,3183488.0,46.574149,70.626644,719.0,808.0,4472.0,4472.0,3.68,34877423.0,4190.0,6156.0,6853.0,3729.0,5.49,2911532.0,,,,,,,,,,
8817,9343,performance,done,,bfs,sat-loop,5,dnawalk-09,pnml,"tg,bs,hf",0.05,744.0,195145.0,208669.0,37.4456,39.4546,27.0,260.0,6877.0,6877.0,7.05,28209796.0,5542.0,1194.0,1917.0,1800.0,7.12,2910852.0,,,,,,,,,,
8844,9371,performance,done,,bfs,sat-loop,5,FMS-100,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,6285.0,6285.0,454.16,2.70305727248432e+21,264627.0,86575.0,84885.0,765863.0,454.28,3922336.0,,,,,,,,,,
8898,9431,performance,done,,bfs,sat-loop,5,SmallOperatingSystem-MT0016DC0008,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,392.0,392.0,0.48,16587.0,2473.0,1608.0,1287.0,2712.0,0.49,1371112.0,,,,,,,,,,
8906,9439,performance,done,,bfs,sat-loop,5,RAS-R-10,pnml,"tg,bs,hf",0.01,22.0,2172.0,2701.0,7.0864,7.1922,40.0,22.0,555.0,555.0,0.06,6144.0,131.0,222.0,258.0,156.0,0.08,237532.0,,,,,,,,,,
8912,9446,performance,done,,bfs,sat-loop,5,TokenRing-5-unfolded,pnml,"tg,bs,hf",0.07,508.0,97868.0,112214.0,49.9045,52.0558,36.0,156.0,4837.0,4837.0,0.41,166.0,456.0,490.0,1202.0,833.0,0.5,837872.0,,,,,,,,,,
8920,9455,performance,done,,bfs,sat-loop,5,simple_lbs-2,pnml,"tg,bs,hf",0.02,241.0,25440.0,29093.0,30.559,32.979,32.0,45.0,993.0,993.0,0.38,832.0,1010.0,480.0,923.0,766.0,0.42,954892.0,,,,,,,,,,
8930,9465,performance,done,,bfs,sat-loop,5,circadian_clock-000001,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,144.0,144.0,0.01,128.0,28.0,120.0,104.0,60.0,0.02,72.0,,,,,,,,,,
8976,9513,performance,done,,bfs,sat-loop,5,fivediningphilosophers-3_32,pnml,"tg,bs,hf",0.0,30.0,760.0,992.0,7.615,7.939,15.0,10.0,36.0,36.0,0.0,11.0,50.0,90.0,100.0,50.0,0.01,72.0,,,,,,,,,,
8984,9521,performance,done,,bfs,sat-loop,5,dnawalk-07,pnml,"tg,bs,hf",0.05,569.0,127513.0,135138.0,28.6163,30.4998,34.0,250.0,7485.0,7485.0,12.59,432884827.0,6520.0,1205.0,1879.0,1806.0,12.65,2960328.0,,,,,,,,,,
9007,9546,performance,done,,bfs,sat-loop,5,circadian_clock-000100,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,4394.0,4394.0,162.3,42040402004.0,1018.0,8040.0,4064.0,1062924.0,162.3,3144664.0,,,,,,,,,,
9034,9573,performance,done,,bfs,sat-loop,5,dnawalk-06,pnml,"tg,bs,hf",0.05,507.0,120374.0,128204.0,25.4974,26.7977,34.0,250.0,7919.0,7919.0,14.04,435340831.0,5758.0,1205.0,1880.0,1806.0,14.1,2969220.0,,,,,,,,,,
9070,9612,performance,done,,bfs,sat-loop,5,RAS-C-3,pnml,"tg,bs,hf",0.0,35.0,1373.0,1592.0,8.333,8.719,18.0,12.0,100.0,100.0,0.0,92.0,55.0,108.0,132.0,98.0,0.01,76.0,,,,,,,,,,
9086,9629,performance,done,,bfs,sat-loop,5,erk-000100,pnml,"tg,bs,hf",0.0,17.0,526.0,725.0,6.6960000000000015,6.919,11.0,11.0,3033.0,3033.0,389.46,15914114086.0,26361.0,61261.0,58984.0,14522386.0,389.5,3922448.0,,,,,,,,,,
9101,9644,performance,done,,bfs,sat-loop,5,dnawalk-14,pnml,"tg,bs,hf",0.08,942.0,245188.0,261235.0,37.5994,39.2383,33.0,312.0,12708.0,12708.0,79.59,1860879029.0,25388.0,1434.0,2306.0,2172.0,79.68,3249196.0,,,,,,,,,,
9103,9646,performance,done,,bfs,sat-loop,5,TokenRing-5-unfolded,pnml,"tg,bs,hf",0.05,508.0,97868.0,112214.0,49.9045,52.0558,36.0,156.0,4837.0,4837.0,0.26,166.0,456.0,490.0,1202.0,833.0,0.33,831996.0,,,,,,,,,,
9104,9647,performance,done,,bfs,sat-loop,5,SmallOperatingSystem-MT0032DC0016,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,760.0,760.0,3.21,354501.0,14601.0,5256.0,4275.0,15912.0,3.23,2878596.0,,,,,,,,,,
9121,9665,performance,done,,bfs,sat-loop,5,AirplaneLD-pt-0020,pnml,"tg,bs,hf",0.08,785.0,142832.0,151347.0,17.5891,18.6967,159.0,168.0,779.0,779.0,0.34,308303.0,871.0,1276.0,1419.0,769.0,0.47,1195916.0,,,,,,,,,,
