Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
15873,16797,performance,done,,bfs-prev,none,5,G-PPP-10-100,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,7656.0,7656.0,1415.47,176894515156.0,128866.0,11653.0,11487.0,486397.0,1415.52,3919048.0,,,,,,,,,,
15875,16799,performance,done,,bfs-prev,none,5,RAS-C-5,pnml,"tg,bs,hf",0.0,34.0,2025.0,2682.0,8.2015,8.3955,30.0,20.0,380.0,380.0,0.1,1200.0,228.0,188.0,278.0,206.0,0.1,478652.0,,,,,,,,,,
15876,16800,performance,done,,bfs-prev,none,5,dekker-10,pnml,"tg,bs,hf",0.07,762.0,176152.0,194690.0,37.9704,39.3455,50.0,120.0,1440.0,1440.0,2.34,6144.0,4710.0,1400.0,1454.0,15960.0,2.44,2877804.0,,,,,,,,,,
15879,16803,performance,done,,bfs-prev,none,5,SwimmingPool-3,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.6670000000000025,7.016,9.0,7.0,2107.0,2107.0,217.06,32209356.0,254594.0,12997.0,10130.0,111267.0,217.16,3421304.0,,,,,,,,,,
15923,16849,performance,done,,bfs-prev,none,5,RAS-R-20,pnml,"tg,bs,hf",0.02,22.0,4442.0,5531.0,7.26087,7.33197,80.0,42.0,8862.0,8862.0,1.85,11534336.0,271.0,442.0,518.0,316.0,1.88,2872964.0,,,,,,,,,,
15926,16852,performance,done,,bfs-prev,none,5,2D8_gradient_5x5_50,pnml,"tg,bs,hf",0.02,207.0,36326.0,39098.0,17.0547,17.7079,25.0,144.0,14544.0,14544.0,682.51,1.75295157137163e+19,30600.0,205344.0,198288.0,190944.0,682.63,3921220.0,,,,,,,,,,
15960,16886,performance,done,,bfs-prev,none,5,trg_1-20-0,pnml,"tg,bs,hf",0.0,41.0,1223.0,1581.0,9.461,9.994,16.0,12.0,1488.0,1488.0,3.14,109552.0,6608.0,1395.0,1044.0,6276.0,3.15,2925964.0,,,,,,,,,,
15992,16919,performance,done,,bfs-prev,none,5,Kanban-5,pnml,"tg,bs,hf",0.0,34.0,746.0,941.0,5.653,5.9079999999999995,16.0,16.0,1136.0,1136.0,0.86,2546432.0,266.0,636.0,540.0,4116.0,0.86,2071888.0,,,,,,,,,,
16003,16930,performance,done,,bfs-prev,none,5,desel_esparza_10_3a,pnml,"tg,bs,hf",0.0,22.0,558.0,716.0,7.532999999999999,7.996,9.0,9.0,72.0,72.0,0.0,14.0,26.0,63.0,69.0,41.0,0.01,76.0,,,,,,,,,,
16013,16941,performance,done,,bfs-prev,none,5,dnawalk-06,pnml,"tg,bs,hf",0.06,507.0,120374.0,128204.0,25.4974,26.7977,34.0,250.0,6500.0,6500.0,14.16,435340831.0,5758.0,1205.0,1880.0,1806.0,14.24,3019276.0,,,,,,,,,,
